latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
22.17897,105.87516,324.4,1,1,2025-04-23,0234,T,79,6.1NRT,296.87,15.39,D
22.10848,106.09766,316.31,1,1,2025-04-23,0234,T,69,6.1NRT,297.33,7.71,D
22.07599,106.1981,313.05,1,1,2025-04-23,0234,T,63,6.1NRT,293.88,6.02,D
22.04477,106.28928,314.3,1,1,2025-04-23,0234,T,66,6.1NRT,293.97,6.91,D
21.96607,106.50201,315.86,1.01,1,2025-04-23,0234,T,69,6.1NRT,294.79,8.25,D
22.06351,105.76714,314.54,1,1,2025-04-23,0234,T,65,6.1NRT,295.54,6.88,D
22.06217,105.77654,313.09,1,1,2025-04-23,0234,T,62,6.1NRT,294.93,5.56,D
22.02442,105.78971,312.88,1,1,2025-04-23,0234,T,61,6.1NRT,293.65,4.98,D
21.87307,106.07583,314.41,1,1,2025-04-23,0234,T,65,6.1NRT,296.04,6.46,D
21.75733,106.85966,312.39,1.02,1.01,2025-04-23,0234,T,60,6.1NRT,279.97,7.96,D
21.97519,105.27686,319.48,1.01,1.01,2025-04-23,0234,T,62,6.1NRT,289.88,12.78,D
21.6922,107.03977,316.65,1.03,1.02,2025-04-23,0234,T,69,6.1NRT,292.99,9.94,D
21.7024,106.66898,313.97,1.01,1.01,2025-04-23,0234,T,64,6.1NRT,293.9,5.98,D
21.73525,106.18486,314.18,1,1,2025-04-23,0234,T,65,6.1NRT,291.95,6.75,D
21.79198,105.66628,313.88,1,1,2025-04-23,0234,T,64,6.1NRT,290.18,7.4,D
21.70973,106.11355,311.61,1,1,2025-04-23,0234,T,54,6.1NRT,286.56,6.04,D
21.48598,107.60429,310.62,1.08,1.04,2025-04-23,0234,T,54,6.1NRT,289.58,6.86,D
21.62763,106.61109,324.21,1.01,1.01,2025-04-23,0234,T,79,6.1NRT,291.43,15.56,D
21.73926,105.4498,312.62,1.01,1,2025-04-23,0234,T,62,6.1NRT,292.83,5.29,D
21.73793,105.45923,327.27,1.01,1,2025-04-23,0234,T,82,6.1NRT,294.31,19.68,D
21.52726,106.72461,315.18,1.02,1.01,2025-04-23,0234,T,49,6.1NRT,285.2,9.12,D
21.4772,106.62219,314.91,1.02,1.01,2025-04-23,0234,T,67,6.1NRT,288.21,6.88,D
21.6161,105.41425,318.29,1.01,1,2025-04-23,0234,T,72,6.1NRT,292.05,9.94,D
21.35044,107.16245,328.2,1.05,1.02,2025-04-23,0234,T,78,6.1NRT,288.88,23.23,D
21.26235,107.00559,314.14,1.04,1.02,2025-04-23,0234,T,67,6.1NRT,287.13,6.92,D
21.2549,106.99437,325.38,1.04,1.02,2025-04-23,0234,T,81,6.1NRT,287.87,18.5,D
21.25344,107.00409,314.61,1.04,1.02,2025-04-23,0234,T,59,6.1NRT,289.49,7.66,D
21.27197,106.81949,319.88,1.03,1.01,2025-04-23,0234,T,67,6.1NRT,296.03,10.37,D
21.26309,106.81821,322.54,1.03,1.01,2025-04-23,0234,T,78,6.1NRT,298.14,13.17,D
21.22394,106.58141,315.57,1.02,1.01,2025-04-23,0234,T,69,6.1NRT,293.99,5.86,D
21.09238,106.60155,318.42,1.02,1.01,2025-04-23,0234,T,69,6.1NRT,297.19,8.1,D
21.08353,106.60024,323.16,1.02,1.01,2025-04-23,0234,T,79,6.1NRT,297.17,13.56,D
22.05143,97.94897,315.44,2.79,1.6,2025-04-23,0234,T,66,6.1NRT,292.77,33.83,D
20.95413,105.31792,311.54,1,1,2025-04-23,0234,T,57,6.1NRT,292.07,5.67,D
20.95281,105.32727,312.73,1,1,2025-04-23,0234,T,61,6.1NRT,292.54,6.77,D
20.44127,106.30952,315.74,1.01,1.01,2025-04-23,0234,T,39,6.1NRT,298.12,7.69,D
20.57108,104.83968,332.13,1.02,1.01,2025-04-23,0234,T,85,6.1NRT,290.95,27.95,D
20.07488,105.91917,314.23,1,1,2025-04-23,0234,T,58,6.1NRT,296.81,5.67,D
19.61743,104.97897,312.97,1.01,1,2025-04-23,0234,T,62,6.1NRT,297.7,6.1,D
19.4904,105.3663,348.44,1,1,2025-04-23,0234,T,95,6.1NRT,300.59,52.21,D
19.48907,105.37553,345.18,1,1,2025-04-23,0234,T,93,6.1NRT,300.59,45.48,D
19.4818,105.28287,319.21,1,1,2025-04-23,0234,T,73,6.1NRT,299.03,10.84,D
19.46079,105.24181,316.95,1,1,2025-04-23,0234,T,69,6.1NRT,298.17,8.28,D
19.41429,105.25351,319.62,1,1,2025-04-23,0234,T,73,6.1NRT,298.83,10.26,D
19.40684,105.24293,317.11,1,1,2025-04-23,0234,T,64,6.1NRT,298.38,7.96,D
19.40552,105.25214,337.54,1,1,2025-04-23,0234,T,89,6.1NRT,299.36,32.15,D
19.40023,105.28906,314.74,1,1,2025-04-23,0234,T,65,6.1NRT,299.42,5.2,D
19.391,105.08335,318.89,1,1,2025-04-23,0234,T,72,6.1NRT,296.52,10.82,D
19.38971,105.09252,311.2,1,1,2025-04-23,0234,T,40,6.1NRT,295.91,4.58,D
19.29988,105.1383,313.89,1,1,2025-04-23,0234,T,60,6.1NRT,298,5.13,D
19.24059,104.90575,351.87,1,1,2025-04-23,0234,T,96,6.1NRT,294.69,59.9,D
19.23928,104.91496,375.56,1,1,2025-04-23,0234,T,100,6.1NRT,298.87,129.96,D
19.16127,105.45969,341.25,1,1,2025-04-23,0234,T,91,6.1NRT,294.49,38.95,D
18.82167,104.41174,311.43,1.02,1.01,2025-04-23,0236,T,59,6.1NRT,295.11,5.65,D
18.75298,103.63608,314.49,1.07,1.03,2025-04-23,0236,T,65,6.1NRT,297.52,6.35,D
18.70229,103.73854,315.2,1.06,1.03,2025-04-23,0236,T,66,6.1NRT,298.28,5.01,D
18.70097,103.74831,320,1.06,1.03,2025-04-23,0236,T,74,6.1NRT,299.86,9.66,D
18.57667,103.84578,324.25,1.05,1.02,2025-04-23,0236,T,78,6.1NRT,298.55,15.16,D
18.61734,102.72377,319.36,1.16,1.07,2025-04-23,0236,T,42,6.1NRT,296.86,10.55,D
18.60612,102.80871,368.74,1.15,1.07,2025-04-23,0236,T,100,6.1NRT,300.54,125.93,D
18.59816,102.79662,324.19,1.15,1.07,2025-04-23,0236,T,47,6.1NRT,298.74,15.05,D
18.59679,102.80699,377.19,1.15,1.07,2025-04-23,0236,T,100,6.1NRT,299.97,163.03,D
18.59539,102.81758,324.31,1.15,1.07,2025-04-23,0236,T,58,6.1NRT,299.15,14.18,D
18.55786,102.81238,326.15,1.15,1.07,2025-04-23,0236,T,0,6.1NRT,298.98,18.7,D
17.96967,106.1468,318.14,1.03,1.01,2025-04-23,0236,T,41,6.1NRT,292.59,10.51,D
18.59024,100.99068,318.06,1.48,1.2,2025-04-23,0236,T,52,6.1NRT,296.6,11.25,D
17.65913,106.37024,323.84,1.05,1.02,2025-04-23,0236,T,0,6.1NRT,298.49,13.37,D
17.65304,106.34958,325.97,1.05,1.02,2025-04-23,0236,T,54,6.1NRT,298.01,15.19,D
17.60243,106.38068,322.44,1.05,1.02,2025-04-23,0236,T,76,6.1NRT,299.22,13.35,D
17.22688,104.34116,321.33,1.01,1,2025-04-23,0236,T,62,6.1NRT,296.41,7.49,D
17.22559,104.35036,319.78,1.01,1,2025-04-23,0236,T,39,6.1NRT,295.03,6.19,D
17.11978,105.09038,323.79,1,1,2025-04-23,0236,T,72,6.1NRT,302.1,7.61,D
16.80985,106.90943,315.63,1.12,1.05,2025-04-23,0236,T,67,6.1NRT,296.88,9.32,D
16.56481,106.45254,323.41,1.08,1.04,2025-04-23,0236,T,75,6.1NRT,292.61,15.01,D
16.8555,103.69547,326.06,1.03,1.02,2025-04-23,0236,T,73,6.1NRT,302.03,9.35,D
15.92237,107.66649,325.45,1.26,1.11,2025-04-23,0236,T,80,6.1NRT,297.5,25.7,D
15.92061,107.67756,315.84,1.26,1.11,2025-04-23,0236,T,69,6.1NRT,296.95,12.36,D
15.91888,107.68841,328.19,1.26,1.12,2025-04-23,0236,T,83,6.1NRT,296.84,30.46,D
15.91267,107.66469,312.01,1.26,1.11,2025-04-23,0236,T,42,6.1NRT,297.32,7.53,D
15.78799,107.86489,315.54,1.3,1.13,2025-04-23,0236,T,68,6.1NRT,298,10.09,D
16.06992,105.56322,318.26,1.02,1.01,2025-04-23,0236,T,28,6.1NRT,298.48,6.71,D
15.88886,106.21528,325.99,1.07,1.03,2025-04-23,0236,T,79,6.1NRT,292.21,19.65,D
16.21272,103.80567,321.87,1.02,1.01,2025-04-23,0236,T,56,6.1NRT,295.58,10.41,D
16.38669,102.38001,323.98,1.15,1.07,2025-04-23,0236,T,73,6.1NRT,302.04,8.25,D
16.13277,103.97569,322.94,1.01,1.01,2025-04-23,0236,T,64,6.1NRT,296.98,8.91,D
16.05403,104.07031,320.62,1.01,1,2025-04-23,0236,T,39,6.1NRT,297.82,6.16,D
15.40022,108.2328,310.3,1.39,1.17,2025-04-23,0236,T,45,6.1NRT,296.63,6.74,D
15.37574,108.25486,312.53,1.39,1.17,2025-04-23,0236,T,62,6.1NRT,297.09,9.8,D
15.29921,108.28648,309.97,1.4,1.17,2025-04-23,0236,T,51,6.1NRT,292.99,7.95,D
15.75565,104.22134,327,1,1,2025-04-23,0236,T,74,6.1NRT,303.12,8.76,D
15.75435,104.23042,327.64,1,1,2025-04-23,0236,T,75,6.1NRT,303.06,9.27,D
15.13081,108.11676,308.26,1.38,1.16,2025-04-23,0236,T,45,6.1NRT,291.31,6.86,D
15.29792,106.80684,318.91,1.15,1.07,2025-04-23,0236,T,50,6.1NRT,298.3,7.83,D
15.29631,106.81717,327.62,1.15,1.07,2025-04-23,0236,T,82,6.1NRT,298.24,20.26,D
14.75473,108.66228,312.86,1.52,1.22,2025-04-23,0236,T,52,6.1NRT,298.37,9.6,D
14.75244,108.67636,312.93,1.53,1.22,2025-04-23,0236,T,54,6.1NRT,299.63,10.08,D
15.49755,103.642,339.47,1.02,1.01,2025-04-23,0236,T,87,6.1NRT,304.28,24.06,D
15.47952,103.7709,327.41,1.01,1.01,2025-04-23,0236,T,73,6.1NRT,304.29,6.92,D
14.6688,108.82593,310.42,1.57,1.23,2025-04-23,0236,T,17,6.1NRT,297.53,8.19,D
14.65799,108.82426,310.62,1.57,1.23,2025-04-23,0236,T,43,6.1NRT,297.85,8.57,D
14.65571,108.83841,310.81,1.57,1.24,2025-04-23,0236,T,36,6.1NRT,298.09,8.46,D
15.26799,104.33985,328.27,1,1,2025-04-23,0236,T,63,6.1NRT,303.24,9.96,D
15.36663,103.58218,325.78,1.02,1.01,2025-04-23,0236,T,71,6.1NRT,303.31,7.86,D
15.4354,102.81989,335.21,1.08,1.04,2025-04-23,0236,T,83,6.1NRT,303.4,20.61,D
15.18508,104.60427,322.46,1,1,2025-04-23,0236,T,67,6.1NRT,300,9.63,D
15.18082,103.65548,332.79,1.02,1.01,2025-04-23,0236,T,81,6.1NRT,303,20.37,D
14.33375,108.83751,316.12,1.59,1.24,2025-04-23,0236,T,64,6.1NRT,298.49,16.38,D
14.33158,108.85062,312.95,1.6,1.24,2025-04-23,0236,T,50,6.1NRT,297.72,10.28,D
13.73901,109.07752,317.88,1.7,1.28,2025-04-23,0236,T,31,6.1NRT,301.39,15.94,D
13.80868,106.09624,316.16,1.11,1.05,2025-04-23,0236,T,38,6.1NRT,283.47,10.73,D
13.68333,106.85892,315.33,1.21,1.09,2025-04-23,0236,T,62,6.1NRT,290.48,10.1,D
14.03273,103.87695,323.97,1,1,2025-04-23,0236,T,64,6.1NRT,300.65,8.64,D
13.60822,106.43096,318.58,1.15,1.07,2025-04-23,0236,T,33,6.1NRT,296.82,8.2,D
13.55017,106.39429,320.59,1.15,1.07,2025-04-23,0236,T,34,6.1NRT,295.6,9.23,D
13.5486,106.40459,324.07,1.15,1.07,2025-04-23,0236,T,65,6.1NRT,297.83,13.67,D
13.53924,106.40314,324.32,1.15,1.07,2025-04-23,0236,T,55,6.1NRT,298.94,14.36,D
13.59165,105.38516,316.31,1.05,1.02,2025-04-23,0236,T,39,6.1NRT,295.11,3.89,D
13.07139,108.64014,319.11,1.62,1.25,2025-04-23,0236,T,58,6.1NRT,297.98,16.9,D
13.38234,106.15801,315.11,1.12,1.06,2025-04-23,0236,T,28,6.1NRT,293.36,5.95,D
13.67222,103.29369,319.76,1.02,1.01,2025-04-23,0236,T,64,6.1NRT,295.04,9.5,D
13.33807,105.16551,318.36,1.04,1.02,2025-04-23,0236,T,63,6.1NRT,298.39,8.75,D
13.56614,103.26308,321.26,1.02,1.01,2025-04-23,0236,T,64,6.1NRT,299.19,7.21,D
13.29774,105.05926,320.82,1.03,1.01,2025-04-23,0236,T,59,6.1NRT,295.99,7.7,D
13.24716,104.96071,322.96,1.02,1.01,2025-04-23,0236,T,56,6.1NRT,301.66,9.08,D
13.20687,104.92652,329.62,1.02,1.01,2025-04-23,0236,T,72,6.1NRT,299.58,18.79,D
13.38353,103.64658,318.55,1,1,2025-04-23,0236,T,45,6.1NRT,298.5,5.45,D
12.99024,104.51397,321.01,1.01,1,2025-04-23,0236,T,50,6.1NRT,300.6,6,D
12.69928,105.91071,320.18,1.11,1.05,2025-04-23,0236,T,50,6.1NRT,300.96,8.37,D
12.69777,105.92065,324.87,1.11,1.05,2025-04-23,0236,T,73,6.1NRT,299.74,13.3,D
12.76457,105.41492,325.25,1.06,1.03,2025-04-23,0236,T,73,6.1NRT,298.9,13.18,D
12.75738,104.59601,325.06,1.01,1.01,2025-04-23,0236,T,74,6.1NRT,299.37,12.46,D
11.86552,106.9323,313.7,1.29,1.13,2025-04-23,0236,T,54,6.1NRT,285.96,12.08,D
11.74543,106.10566,321.57,1.16,1.07,2025-04-23,0236,T,72,6.1NRT,297.35,14.74,D
11.59048,106.78922,323.97,1.28,1.12,2025-04-23,0236,T,75,6.1NRT,297.26,18.28,D
11.02361,108.29853,336.57,1.66,1.27,2025-04-23,0236,T,87,6.1NRT,301.25,44.85,D
11.13688,106.33123,324.28,1.22,1.1,2025-04-23,0236,T,28,6.1NRT,294.31,16.52,D
11.31129,104.87016,318.25,1.05,1.02,2025-04-23,0236,T,57,6.1NRT,298.32,5.87,D
11.0645,105.84675,316.44,1.15,1.07,2025-04-23,0236,T,56,6.1NRT,296.79,8.4,D
10.97206,105.91066,316.62,1.16,1.07,2025-04-23,0236,T,49,6.1NRT,294.47,7.9,D
10.69137,107.61723,322.93,1.5,1.21,2025-04-23,0236,T,72,6.1NRT,296.46,21.14,D
10.4718,106.31935,320.75,1.24,1.11,2025-04-23,0238,T,71,6.1NRT,297,14.08,D
10.45527,105.3441,315.46,1.1,1.05,2025-04-23,0238,T,45,6.1NRT,297.24,7.57,D
10.46796,105.01449,317.73,1.07,1.03,2025-04-23,0238,T,67,6.1NRT,299.29,8.47,D
10.17014,105.94109,316.36,1.19,1.09,2025-04-23,0238,T,42,6.1NRT,296.1,8.89,D
10.16224,105.92912,315.08,1.19,1.08,2025-04-23,0238,T,18,6.1NRT,295.89,7.18,D
10.35414,104.59991,316.74,1.04,1.02,2025-04-23,0238,T,65,6.1NRT,297.5,8.18,D
9.52855,105.77896,315.92,1.19,1.08,2025-04-23,0238,T,34,6.1NRT,294.44,9.3,D
9.22977,105.20482,316.8,1.12,1.05,2025-04-23,0238,T,54,6.1NRT,297.49,9.02,D
6.01598,101.96598,313.67,1.01,1,2025-04-23,0238,T,42,6.1NRT,295.08,5.9,D
32.35789,6.97657,315.62,1.04,1.02,2025-04-23,0224,A,92,6.1NRT,282.71,19.05,N
32.13245,6.47232,303.59,1.06,1.03,2025-04-23,0224,A,56,6.1NRT,283.4,9.97,N
31.66318,6.0557,310.22,1.09,1.04,2025-04-23,0224,A,79,6.1NRT,285.78,14.34,N
31.40701,5.96894,317.57,1.09,1.04,2025-04-23,0224,A,95,6.1NRT,284.92,21.35,N
31.40552,5.98006,359.16,1.09,1.04,2025-04-23,0224,A,100,6.1NRT,288.84,99.12,N
31.36783,6.0527,302.28,1.08,1.04,2025-04-23,0224,A,48,6.1NRT,284.15,8.89,N
31.05583,8.04244,314.43,1,1,2025-04-23,0224,A,89,6.1NRT,284.26,16.94,N
30.87875,5.64398,304.35,1.11,1.05,2025-04-23,0226,A,60,6.1NRT,285.27,10.71,N
17.72852,1.98072,314.25,1.19,1.09,2025-04-23,0228,A,89,6.1NRT,298.46,13.92,N
17.6799,2.02207,320.46,1.18,1.08,2025-04-23,0228,A,100,6.1NRT,298.52,20.71,N
53.84733,116.58578,304.75,1,1,2025-04-23,0226,T,58,6.1NRT,275.41,9.12,D
53.83855,116.64435,356.1,1,1,2025-04-23,0226,T,98,6.1NRT,284.12,75.86,D
53.83635,116.65894,341.97,1,1,2025-04-23,0226,T,75,6.1NRT,281.57,45.28,D
53.79542,116.62609,329.34,1,1,2025-04-23,0226,T,86,6.1NRT,277.16,29.29,D
53.77739,116.61157,311.25,1,1,2025-04-23,0226,T,71,6.1NRT,271.94,13.75,D
53.60535,116.32614,319.1,1,1,2025-04-23,0226,T,0,6.1NRT,267,21.66,D
53.68894,115.56122,336.02,1,1,2025-04-23,0226,T,71,6.1NRT,287.49,35.23,D
53.68687,115.57578,337.27,1,1,2025-04-23,0226,T,63,6.1NRT,288.04,36.83,D
53.68029,115.55782,347.65,1,1,2025-04-23,0226,T,46,6.1NRT,288.3,51.08,D
53.67411,115.60144,378.16,1,1,2025-04-23,0226,T,99,6.1NRT,294.16,138.43,D
53.66547,115.59801,344.48,1,1,2025-04-23,0226,T,77,6.1NRT,287.01,39.09,D
53.63643,115.80128,322.49,1,1,2025-04-23,0226,T,20,6.1NRT,285.73,18.25,D
53.63434,115.81579,324.12,1,1,2025-04-23,0226,T,60,6.1NRT,284.49,20.78,D
53.6742,115.45713,347.02,1,1,2025-04-23,0226,T,95,6.1NRT,289.17,57.24,D
53.67215,115.47169,371.43,1,1,2025-04-23,0226,T,100,6.1NRT,294.72,120.78,D
53.66803,115.5008,341.83,1,1,2025-04-23,0226,T,33,6.1NRT,287.49,43.33,D
53.6391,115.70423,350.37,1,1,2025-04-23,0226,T,91,6.1NRT,289.03,59.15,D
53.63702,115.71875,348,1,1,2025-04-23,0226,T,88,6.1NRT,287.49,55.16,D
53.63286,115.74776,367.39,1,1,2025-04-23,0226,T,100,6.1NRT,291.78,105.36,D
53.66555,115.45373,403.79,1,1,2025-04-23,0226,T,100,6.1NRT,299.36,276,D
53.6635,115.46828,354.67,1,1,2025-04-23,0226,T,82,6.1NRT,291.09,69.43,D
53.62839,115.71529,326.9,1,1,2025-04-23,0226,T,33,6.1NRT,285.65,22.08,D
53.62631,115.7298,335.13,1,1,2025-04-23,0226,T,39,6.1NRT,287.17,31.27,D
53.62423,115.74431,344.09,1,1,2025-04-23,0226,T,88,6.1NRT,286.38,47.04,D
53.6569,115.45036,393.83,1,1,2025-04-23,0226,T,100,6.1NRT,289.07,213.69,D
53.65486,115.46487,340.05,1,1,2025-04-23,0226,T,74,6.1NRT,287.81,35.65,D
53.64869,115.50854,344.26,1,1,2025-04-23,0226,T,59,6.1NRT,284.07,38.73,D
53.64663,115.5231,358.75,1,1,2025-04-23,0226,T,96,6.1NRT,284.66,71.44,D
53.62806,115.65379,328.18,1,1,2025-04-23,0226,T,43,6.1NRT,289.7,19.26,D
53.61943,115.65034,337.73,1,1,2025-04-23,0226,T,79,6.1NRT,290.46,32.17,D
53.61735,115.66487,328.49,1,1,2025-04-23,0226,T,38,6.1NRT,285.54,19.8,D
53.6132,115.6939,342.95,1,1,2025-04-23,0226,T,91,6.1NRT,283.19,44.03,D
53.61112,115.70841,345.4,1,1,2025-04-23,0226,T,94,6.1NRT,285.4,49.47,D
53.60905,115.72291,335.38,1,1,2025-04-23,0226,T,71,6.1NRT,285.8,32.53,D
53.64371,115.41441,342.81,1,1,2025-04-23,0226,T,70,6.1NRT,279.04,46.01,D
53.60042,115.71945,319.27,1,1,2025-04-23,0226,T,58,6.1NRT,283.86,15.41,D
53.62893,115.45466,338.26,1,1,2025-04-23,0226,T,61,6.1NRT,289.34,29.71,D
53.62687,115.46921,342.71,1,1,2025-04-23,0226,T,61,6.1NRT,287.44,38.76,D
53.61248,115.57093,345.9,1,1,2025-04-23,0226,T,94,6.1NRT,283.54,45.27,D
53.6059,115.55299,328.28,1,1,2025-04-23,0226,T,46,6.1NRT,283.12,20.92,D
53.60384,115.56754,336.92,1,1,2025-04-23,0226,T,84,6.1NRT,281.57,32.44,D
53.60178,115.58204,386.5,1,1,2025-04-23,0226,T,100,6.1NRT,294.77,175.44,D
53.59971,115.59654,348.21,1,1,2025-04-23,0226,T,95,6.1NRT,287.01,51.6,D
53.59765,115.61105,386.14,1,1,2025-04-23,0226,T,100,6.1NRT,294.41,172.42,D
53.59558,115.62555,384.25,1,1,2025-04-23,0226,T,100,6.1NRT,297.65,163.34,D
53.59932,115.53506,353.55,1,1,2025-04-23,0226,T,97,6.1NRT,291.98,68.48,D
53.59313,115.57864,386.51,1,1,2025-04-23,0226,T,100,6.1NRT,291.98,178.39,D
53.59107,115.59315,351.25,1,1,2025-04-23,0226,T,87,6.1NRT,287.31,60.53,D
53.58694,115.62214,392.17,1,1,2025-04-23,0226,T,100,6.1NRT,294.01,203,D
53.58488,115.63663,349.9,1,1,2025-04-23,0226,T,96,6.1NRT,290.94,55.74,D
53.59067,115.53166,339.44,1,1,2025-04-23,0226,T,84,6.1NRT,290.22,40.62,D
53.58862,115.54617,327.9,1,1,2025-04-23,0226,T,47,6.1NRT,286.07,23.92,D
53.58203,115.52827,318.59,1,1,2025-04-23,0226,T,55,6.1NRT,285.46,15.64,D
53.57998,115.54276,331.91,1,1,2025-04-23,0226,T,88,6.1NRT,286.48,30.65,D
53.56554,115.64429,349.62,1,1,2025-04-23,0226,T,85,6.1NRT,284.57,55.05,D
53.56347,115.65877,333.39,1,1,2025-04-23,0226,T,58,6.1NRT,285.88,30.06,D
53.55798,115.6194,327.88,1,1,2025-04-23,0226,T,52,6.1NRT,287.83,21.24,D
53.5559,115.6339,327.93,1,1,2025-04-23,0226,T,68,6.1NRT,283.03,21.78,D
53.55383,115.6484,327.78,1,1,2025-04-23,0226,T,85,6.1NRT,282.29,25.25,D
53.55141,115.60149,403.89,1,1,2025-04-23,0226,T,100,6.1NRT,303.01,272.81,D
53.54935,115.61597,391.18,1,1,2025-04-23,0226,T,100,6.1NRT,300.46,200.05,D
53.54728,115.63046,363.16,1,1,2025-04-23,0226,T,100,6.1NRT,288.65,91.38,D
53.54483,115.58358,316.42,1,1,2025-04-23,0226,T,50,6.1NRT,282.47,13.78,D
53.54277,115.59807,424.7,1,1,2025-04-23,0226,T,100,6.1NRT,301.88,434.97,D
53.54071,115.61255,408.9,1,1,2025-04-23,0226,T,100,6.1NRT,296.34,308.07,D
53.53864,115.62704,343.21,1,1,2025-04-23,0226,T,93,6.1NRT,282.8,47.04,D
53.53413,115.59467,351.39,1,1,2025-04-23,0226,T,96,6.1NRT,280.92,65.02,D
53.27964,115.9994,353.7,1,1,2025-04-23,0226,T,92,6.1NRT,272.53,69.96,D
53.27752,116.01381,379.6,1,1,2025-04-23,0226,T,94,6.1NRT,275.02,151.74,D
53.27524,115.96715,335.13,1,1,2025-04-23,0226,T,89,6.1NRT,275.67,37.76,D
53.27313,115.98153,357.6,1,1,2025-04-23,0226,T,99,6.1NRT,277.72,80.85,D
53.27101,115.99593,327.03,1,1,2025-04-23,0226,T,85,6.1NRT,271.95,25.41,D
53.26661,115.96371,319.17,1,1,2025-04-23,0226,T,79,6.1NRT,274.03,19.57,D
53.2645,115.97806,348.62,1,1,2025-04-23,0226,T,95,6.1NRT,276.77,61.02,D
53.26238,115.99248,327.69,1,1,2025-04-23,0226,T,85,6.1NRT,275.48,25.9,D
53.26801,115.76644,315.23,1,1,2025-04-23,0226,T,55,6.1NRT,272.28,15.56,D
53.26592,115.78082,353.24,1,1,2025-04-23,0226,T,73,6.1NRT,271.34,72.91,D
53.25608,115.77091,332.04,1,1,2025-04-23,0226,T,66,6.1NRT,267.82,35.78,D
53.25579,115.70998,304.92,1,1,2025-04-23,0226,T,60,6.1NRT,273.04,9.17,D
53.2537,115.72435,319.02,1,1,2025-04-23,0226,T,79,6.1NRT,272.51,19.94,D
53.21807,115.96877,315.77,1,1,2025-04-23,0226,T,70,6.1NRT,283.23,13.59,D
53.21596,115.98315,328.31,1,1,2025-04-23,0226,T,84,6.1NRT,284.32,25.3,D
53.21173,116.01189,321.21,1,1,2025-04-23,0226,T,81,6.1NRT,286.72,18.07,D
53.20961,116.02625,314.09,1,1,2025-04-23,0226,T,74,6.1NRT,281.87,12.29,D
53.20945,115.96531,331.46,1,1,2025-04-23,0226,T,87,6.1NRT,280.88,30.03,D
53.20733,115.97968,329.25,1,1,2025-04-23,0226,T,81,6.1NRT,281.08,26.3,D
53.17524,116.07312,333.94,1,1,2025-04-23,0226,T,89,6.1NRT,275.42,36.74,D
53.1707,115.98011,307.25,1,1,2025-04-23,0226,T,65,6.1NRT,281.07,8.95,D
53.18704,115.74351,308,1,1,2025-04-23,0226,T,50,6.1NRT,271.03,10.76,D
53.18331,115.62909,320.09,1,1,2025-04-23,0226,T,27,6.1NRT,272.39,17.96,D
53.18124,115.64345,331.24,1,1,2025-04-23,0226,T,65,6.1NRT,275.59,30.77,D
53.14997,115.85878,300.56,1,1,2025-04-23,0226,T,25,6.1NRT,278.52,4.85,D
53.17468,115.62569,320.57,1,1,2025-04-23,0226,T,69,6.1NRT,272.59,19.73,D
53.17261,115.64005,309.03,1,1,2025-04-23,0226,T,26,6.1NRT,271.98,10.24,D
53.16846,115.66875,347.14,1,1,2025-04-23,0226,T,95,6.1NRT,277.99,57.45,D
53.16639,115.68311,321.36,1,1,2025-04-23,0226,T,39,6.1NRT,273.33,18.49,D
53.15567,115.69405,341.04,1,1,2025-04-23,0226,T,89,6.1NRT,273.5,44.17,D
53.15359,115.70839,323.91,1,1,2025-04-23,0226,T,47,6.1NRT,276.14,21.64,D
53.15152,115.72275,317.86,1,1,2025-04-23,0226,T,78,6.1NRT,276,17.5,D
53.10681,115.84155,334.19,1,1,2025-04-23,0226,T,60,6.1NRT,284.52,32.21,D
53.10471,115.85588,309.43,1,1,2025-04-23,0226,T,38,6.1NRT,278.66,9.15,D
53.10261,115.87019,308.77,1,1,2025-04-23,0226,T,67,6.1NRT,276.5,10.06,D
53.10237,115.80946,318.38,1,1,2025-04-23,0226,T,63,6.1NRT,282.46,15.48,D
53.12494,115.591,319.74,1,1,2025-04-23,0226,T,58,6.1NRT,276.73,18.73,D
53.09374,115.80603,317.69,1,1,2025-04-23,0226,T,74,6.1NRT,281.08,15.66,D
53.09164,115.82036,319.83,1,1,2025-04-23,0226,T,60,6.1NRT,282.08,17.43,D
53.11631,115.58761,316.42,1,1,2025-04-23,0226,T,67,6.1NRT,275.05,16.09,D
53.11424,115.60194,318.23,1,1,2025-04-23,0226,T,78,6.1NRT,274.21,17.94,D
53.06875,115.77507,302.74,1,1,2025-04-23,0226,T,39,6.1NRT,279.42,7.21,D
53.13019,115.28395,327.41,1,1,2025-04-23,0226,T,56,6.1NRT,284.13,25.19,D
53.09745,115.51368,334.97,1,1,2025-04-23,0226,T,89,6.1NRT,278.54,37.86,D
53.0622,115.75732,341.07,1,1,2025-04-23,0226,T,92,6.1NRT,277.68,47.23,D
53.06011,115.77164,345.37,1,1,2025-04-23,0226,T,94,6.1NRT,279.94,55.33,D
53.12154,115.28062,347.92,1,1,2025-04-23,0226,T,69,6.1NRT,285.96,54.58,D
53.1195,115.295,346.3,1,1,2025-04-23,0226,T,56,6.1NRT,284.86,50.76,D
53.11746,115.3094,335.82,1,1,2025-04-23,0226,T,66,6.1NRT,283.16,35.46,D
